Date,Close
03/05/12,5766.600098
02/05/12,5758.100098
01/05/12,5812.200195
30/04/12,5737.799805
27/04/12,5777.100098
26/04/12,5748.700195
25/04/12,5718.899902
24/04/12,5709.5
23/04/12,5665.600098
20/04/12,5772.200195
19/04/12,5744.600098
18/04/12,5745.299805
17/04/12,5767
16/04/12,5666.299805
13/04/12,5651.799805
12/04/12,5710.5
11/04/12,5634.700195
10/04/12,5595.600098
09/04/12,5723.700195
06/04/12,5723.700195
05/04/12,5723.700195
04/04/12,5703.799805
03/04/12,5838.299805
02/04/12,5874.899902
30/03/12,5768.5
29/03/12,5742
28/03/12,5809
27/03/12,5869.600098
26/03/12,5902.700195
23/03/12,5854.899902
22/03/12,5845.700195
21/03/12,5892
20/03/12,5891.399902
19/03/12,5961.100098
16/03/12,5965.600098
15/03/12,5940.700195
14/03/12,5945.399902
13/03/12,5955.899902
12/03/12,5892.799805
09/03/12,5887.5
08/03/12,5859.700195
07/03/12,5791.399902
06/03/12,5765.799805
05/03/12,5874.799805
02/03/12,5911.100098
01/03/12,5931.299805
29/02/12,5871.5
28/02/12,5927.899902
27/02/12,5915.600098
24/02/12,5935.100098
23/02/12,5937.899902
22/02/12,5916.600098
21/02/12,5928.200195
20/02/12,5945.299805
17/02/12,5905.100098
16/02/12,5885.399902
15/02/12,5892.200195
14/02/12,5899.899902
13/02/12,5905.700195
10/02/12,5852.399902
09/02/12,5895.5
08/02/12,5875.899902
07/02/12,5890.299805
06/02/12,5892.200195
03/02/12,5901.100098
02/02/12,5796.100098
01/02/12,5790.700195
31/01/12,5681.600098
30/01/12,5671.100098
27/01/12,5733.5
26/01/12,5795.200195
25/01/12,5723
24/01/12,5751.899902
23/01/12,5782.600098
20/01/12,5728.600098
19/01/12,5741.200195
18/01/12,5702.399902
17/01/12,5694
16/01/12,5657.399902
13/01/12,5636.600098
12/01/12,5662.399902
11/01/12,5670.799805
10/01/12,5696.700195
09/01/12,5612.299805
06/01/12,5649.700195
05/01/12,5624.299805
04/01/12,5668.5
03/01/12,5699.899902
02/01/12,5572.299805
30/12/11,5572.299805
29/12/11,5566.799805
28/12/11,5507.399902
27/12/11,5512.700195
26/12/11,5512.700195
23/12/11,5512.700195
22/12/11,5457
21/12/11,5389.700195
20/12/11,5419.600098
19/12/11,5365
16/12/11,5387.299805
15/12/11,5400.899902
14/12/11,5366.799805
13/12/11,5490.200195
12/12/11,5427.899902
09/12/11,5529.200195
08/12/11,5483.799805
07/12/11,5546.899902
06/12/11,5568.700195
05/12/11,5568
02/12/11,5552.299805
01/12/11,5489.299805
30/11/11,5505.399902
29/11/11,5337
28/11/11,5312.799805
25/11/11,5164.700195
24/11/11,5127.600098
23/11/11,5139.799805
22/11/11,5206.799805
21/11/11,5222.600098
18/11/11,5362.899902
17/11/11,5423.100098
16/11/11,5509
15/11/11,5517.399902
14/11/11,5519
11/11/11,5545.399902
10/11/11,5444.799805
09/11/11,5460.399902
08/11/11,5567.299805
07/11/11,5510.799805
04/11/11,5527.200195
03/11/11,5545.600098
02/11/11,5484.100098
01/11/11,5421.600098
31/10/11,5544.200195
28/10/11,5702.200195
27/10/11,5713.799805
26/10/11,5553.200195
25/10/11,5525.5
24/10/11,5548.100098
21/10/11,5488.700195
20/10/11,5384.700195
19/10/11,5450.5
18/10/11,5410.399902
17/10/11,5436.700195
14/10/11,5466.399902
13/10/11,5403.399902
12/10/11,5441.799805
11/10/11,5395.700195
10/10/11,5399
07/10/11,5303.399902
06/10/11,5291.299805
05/10/11,5102.200195
04/10/11,4944.399902
03/10/11,5075.5
30/09/11,5128.5
29/09/11,5196.799805
28/09/11,5217.600098
27/09/11,5294.100098
26/09/11,5089.399902
23/09/11,5066.799805
22/09/11,5041.600098
21/09/11,5288.399902
20/09/11,5363.700195
19/09/11,5259.600098
16/09/11,5368.399902
15/09/11,5337.5
14/09/11,5227
13/09/11,5174.299805
12/09/11,5129.600098
09/09/11,5214.700195
08/09/11,5340.399902
07/09/11,5318.600098
06/09/11,5156.799805
05/09/11,5102.600098
02/09/11,5292
01/09/11,5418.700195
31/08/11,5394.5
30/08/11,5268.700195
29/08/11,5129.899902
26/08/11,5129.899902
25/08/11,5131.100098
24/08/11,5205.899902
23/08/11,5129.399902
22/08/11,5095.299805
19/08/11,5040.799805
18/08/11,5092.200195
17/08/11,5331.600098
16/08/11,5357.600098
15/08/11,5350.600098
12/08/11,5320
11/08/11,5162.799805
10/08/11,5007.200195
09/08/11,5164.899902
08/08/11,5069
05/08/11,5247
04/08/11,5393.100098
03/08/11,5584.5
02/08/11,5718.399902
01/08/11,5774.399902
29/07/11,5815.200195
28/07/11,5873.200195
27/07/11,5856.600098
26/07/11,5929.700195
25/07/11,5925.299805
22/07/11,5935
21/07/11,5899.899902
20/07/11,5853.799805
19/07/11,5790
18/07/11,5752.799805
15/07/11,5843.700195
14/07/11,5847
13/07/11,5906.399902
12/07/11,5869
11/07/11,5929.200195
08/07/11,5990.600098
07/07/11,6054.600098
06/07/11,6002.899902
05/07/11,6024
04/07/11,6017.5
01/07/11,5989.799805
30/06/11,5945.700195
29/06/11,5856
28/06/11,5766.899902
27/06/11,5722.299805
24/06/11,5697.700195
23/06/11,5674.399902
22/06/11,5773
21/06/11,5775.299805
20/06/11,5693.399902
17/06/11,5714.899902
16/06/11,5698.799805
15/06/11,5742.600098
14/06/11,5803.100098
13/06/11,5773.5
10/06/11,5765.799805
09/06/11,5856.299805
08/06/11,5808.899902
07/06/11,5864.700195
06/06/11,5863.200195
03/06/11,5855
02/06/11,5847.899902
01/06/11,5928.600098
31/05/11,5990
30/05/11,5938.899902
27/05/11,5938.899902
26/05/11,5881
25/05/11,5870.100098
24/05/11,5858.399902
23/05/11,5835.899902
20/05/11,5948.5
19/05/11,5956
18/05/11,5923.5
17/05/11,5861
16/05/11,5923.700195
13/05/11,5925.899902
12/05/11,5945
11/05/11,5976
10/05/11,6018.899902
09/05/11,5942.700195
06/05/11,5976.799805
05/05/11,5920
04/05/11,5984.100098
03/05/11,6082.899902
02/05/11,6069.899902
29/04/11,6069.899902
28/04/11,6069.899902
27/04/11,6068.200195
26/04/11,6069.399902
25/04/11,6018.299805
22/04/11,6018.299805
21/04/11,6018.299805
20/04/11,6022.299805
19/04/11,5896.899902
18/04/11,5870.100098
15/04/11,5996
14/04/11,5963.799805
13/04/11,6010.399902
12/04/11,5964.5
11/04/11,6053.399902
08/04/11,6055.799805
07/04/11,6007.399902
06/04/11,6041.100098
05/04/11,6007.100098
04/04/11,6017
01/04/11,6009.899902
31/03/11,5908.799805
30/03/11,5948.299805
29/03/11,5932.200195
28/03/11,5904.5
25/03/11,5900.799805
24/03/11,5880.899902
23/03/11,5795.899902
22/03/11,5762.700195
21/03/11,5786.100098
18/03/11,5718.100098
17/03/11,5696.100098
16/03/11,5598.200195
15/03/11,5695.299805
14/03/11,5775.200195
11/03/11,5828.700195
10/03/11,5845.299805
09/03/11,5937.299805
08/03/11,5974.799805
07/03/11,5973.799805
04/03/11,5990.399902
03/03/11,6005.100098
02/03/11,5914.899902
01/03/11,5935.799805
28/02/11,5994
25/02/11,6001.200195
24/02/11,5920
23/02/11,5923.5
22/02/11,5996.799805
21/02/11,6014.799805
18/02/11,6083
17/02/11,6087.399902
16/02/11,6085.299805
15/02/11,6037.100098
14/02/11,6060.100098
11/02/11,6062.899902
10/02/11,6020
09/02/11,6052.299805
08/02/11,6091.299805
07/02/11,6051
04/02/11,5997.399902
03/02/11,5983.299805
02/02/11,6000.100098
01/02/11,5957.799805
31/01/11,5862.899902
28/01/11,5881.399902
27/01/11,5965.100098
26/01/11,5969.200195
25/01/11,5917.700195
24/01/11,5943.899902
21/01/11,5896.299805
20/01/11,5867.899902
19/01/11,5976.700195
18/01/11,6056.399902
17/01/11,5985.700195
14/01/11,6002.100098
13/01/11,6023.899902
12/01/11,6050.700195
11/01/11,6014
10/01/11,5956.299805
07/01/11,5984.299805
06/01/11,6019.5
05/01/11,6043.899902
04/01/11,6013.899902
03/01/11,5899.899902
31/12/10,5899.899902
30/12/10,5971
29/12/10,5996.399902
28/12/10,6008.899902
27/12/10,6008.899902
24/12/10,6008.899902
23/12/10,5996.100098
22/12/10,5983.5
21/12/10,5951.799805
20/12/10,5891.600098
17/12/10,5871.799805
16/12/10,5881.100098
15/12/10,5882.200195
14/12/10,5891.200195
13/12/10,5860.799805
10/12/10,5813
09/12/10,5808
08/12/10,5794.5
07/12/10,5808.5
06/12/10,5770.299805
03/12/10,5745.299805
02/12/10,5767.600098
01/12/10,5642.5
30/11/10,5528.299805
29/11/10,5551
26/11/10,5668.700195
25/11/10,5698.899902
24/11/10,5657.100098
23/11/10,5581.299805
22/11/10,5680.799805
19/11/10,5732.799805
18/11/10,5768.700195
17/11/10,5692.600098
16/11/10,5681.899902
15/11/10,5820.399902
12/11/10,5796.899902
11/11/10,5815.200195
10/11/10,5816.899902
09/11/10,5875.200195
08/11/10,5850
05/11/10,5875.399902
04/11/10,5862.799805
03/11/10,5749
02/11/10,5757.399902
01/11/10,5694.600098
29/10/10,5675.200195
28/10/10,5677.899902
27/10/10,5646
26/10/10,5707.299805
25/10/10,5752
22/10/10,5741.399902
21/10/10,5757.899902
20/10/10,5728.899902
19/10/10,5703.899902
18/10/10,5742.5
15/10/10,5703.399902
14/10/10,5727.200195
13/10/10,5747.399902
12/10/10,5661.600098
11/10/10,5672.399902
08/10/10,5657.600098
07/10/10,5662.100098
06/10/10,5681.399902
05/10/10,5635.799805
04/10/10,5556
01/10/10,5592.899902
30/09/10,5548.600098
29/09/10,5569.299805
28/09/10,5578.399902
27/09/10,5573.399902
24/09/10,5598.5
23/09/10,5547.100098
22/09/10,5551.899902
21/09/10,5576.200195
20/09/10,5602.5
17/09/10,5508.5
16/09/10,5540.100098
15/09/10,5555.600098
14/09/10,5567.399902
13/09/10,5565.5
10/09/10,5501.600098
09/09/10,5494.200195
08/09/10,5429.700195
07/09/10,5407.799805
06/09/10,5439.200195
03/09/10,5428.200195
02/09/10,5371
01/09/10,5366.399902
31/08/10,5225.200195
30/08/10,5201.600098
27/08/10,5201.600098
26/08/10,5155.799805
25/08/10,5109.399902
24/08/10,5156
23/08/10,5234.799805
20/08/10,5195.299805
19/08/10,5211.299805
18/08/10,5302.899902
17/08/10,5350.600098
16/08/10,5276.100098
13/08/10,5275.399902
12/08/10,5266.100098
11/08/10,5245.200195
10/08/10,5376.399902
09/08/10,5410.5
06/08/10,5332.399902
05/08/10,5365.799805
04/08/10,5386.200195
03/08/10,5396.5
02/08/10,5397.100098
30/07/10,5258
29/07/10,5314
28/07/10,5319.700195
27/07/10,5365.700195
26/07/10,5351.100098
23/07/10,5312.600098
22/07/10,5313.799805
21/07/10,5214.600098
20/07/10,5139.5
19/07/10,5148.299805
16/07/10,5158.899902
15/07/10,5211.299805
14/07/10,5253.5
13/07/10,5271
12/07/10,5167
09/07/10,5132.899902
08/07/10,5105.5
07/07/10,5014.799805
06/07/10,4965
05/07/10,4823.5
02/07/10,4838.100098
01/07/10,4805.799805
30/06/10,4916.899902
29/06/10,4914.200195
28/06/10,5071.700195
25/06/10,5046.5
24/06/10,5100.200195
23/06/10,5178.5
22/06/10,5247
21/06/10,5299.100098
18/06/10,5250.799805
17/06/10,5253.899902
16/06/10,5237.899902
15/06/10,5217.799805
14/06/10,5202.100098
11/06/10,5163.700195
10/06/10,5132.5
09/06/10,5085.899902
08/06/10,5028.200195
07/06/10,5069.100098
04/06/10,5126
03/06/10,5211.200195
02/06/10,5151.299805
01/06/10,5163.299805
31/05/10,5188.399902
28/05/10,5188.399902
27/05/10,5195.200195
26/05/10,5038.100098
25/05/10,4940.700195
24/05/10,5069.600098
21/05/10,5062.899902
20/05/10,5073.100098
19/05/10,5158.100098
18/05/10,5307.299805
17/05/10,5262.5
14/05/10,5262.899902
13/05/10,5433.700195
12/05/10,5383.5
11/05/10,5334.200195
10/05/10,5387.399902
07/05/10,5123
06/05/10,5261
05/05/10,5341.899902
04/05/10,5411.100098
03/05/10,5553.299805
30/04/10,5553.299805
29/04/10,5617.799805
28/04/10,5586.600098
27/04/10,5603.5
26/04/10,5753.899902
23/04/10,5723.700195
22/04/10,5665.299805
21/04/10,5723.399902
20/04/10,5783.700195
19/04/10,5727.899902
16/04/10,5744
15/04/10,5825
14/04/10,5796.299805
13/04/10,5761.700195
12/04/10,5777.700195
09/04/10,5771
08/04/10,5712.700195
07/04/10,5762.100098
06/04/10,5780.399902
05/04/10,5744.899902
02/04/10,5744.899902
01/04/10,5744.899902
31/03/10,5679.600098
30/03/10,5672.299805
29/03/10,5710.700195
26/03/10,5703
25/03/10,5727.700195
24/03/10,5677.899902
23/03/10,5673.600098
22/03/10,5644.5
19/03/10,5650.100098
18/03/10,5642.600098
17/03/10,5644.600098
16/03/10,5620.399902
15/03/10,5593.899902
12/03/10,5625.700195
11/03/10,5617.299805
10/03/10,5640.600098
09/03/10,5602.299805
08/03/10,5606.700195
05/03/10,5599.799805
04/03/10,5527.200195
03/03/10,5533.200195
02/03/10,5484.100098
01/03/10,5405.899902
26/02/10,5354.5
25/02/10,5278.200195
24/02/10,5342.899902
23/02/10,5315.100098
22/02/10,5352.100098
19/02/10,5358.200195
18/02/10,5325.100098
17/02/10,5276.600098
16/02/10,5244.100098
15/02/10,5167.5
12/02/10,5142.5
11/02/10,5161.5
10/02/10,5132
09/02/10,5111.799805
08/02/10,5092.299805
05/02/10,5060.899902
04/02/10,5139.299805
03/02/10,5253.200195
02/02/10,5283.299805
01/02/10,5247.399902
29/01/10,5188.5
28/01/10,5145.700195
27/01/10,5217.5
26/01/10,5276.899902
25/01/10,5260.299805
22/01/10,5303
21/01/10,5335.100098
20/01/10,5420.799805
19/01/10,5513.100098
18/01/10,5494.399902
15/01/10,5455.399902
14/01/10,5498.200195
13/01/10,5473.5
12/01/10,5498.700195
11/01/10,5538.100098
08/01/10,5534.200195
07/01/10,5526.700195
06/01/10,5530
05/01/10,5522.5
04/01/10,5500.299805
01/01/10,5412.899902
31/12/09,5412.899902
30/12/09,5397.899902
29/12/09,5437.600098
28/12/09,5402.399902
25/12/09,5402.399902
24/12/09,5402.399902
23/12/09,5372.399902
22/12/09,5328.700195
21/12/09,5294
18/12/09,5196.799805
17/12/09,5217.600098
16/12/09,5320.299805
15/12/09,5285.799805
14/12/09,5315.299805
11/12/09,5261.600098
10/12/09,5244.399902
09/12/09,5203.899902
08/12/09,5223.100098
07/12/09,5310.700195
04/12/09,5322.399902
03/12/09,5313
02/12/09,5327.399902
01/12/09,5312.200195
30/11/09,5190.700195
27/11/09,5245.700195
26/11/09,5194.100098
25/11/09,5364.799805
24/11/09,5324
23/11/09,5355.5
20/11/09,5251.399902
19/11/09,5267.700195
18/11/09,5342.100098
17/11/09,5345.899902
16/11/09,5382.700195
13/11/09,5296.399902
12/11/09,5276.5
11/11/09,5266.799805
10/11/09,5230.600098
09/11/09,5235.200195
06/11/09,5142.700195
05/11/09,5125.600098
04/11/09,5107.899902
03/11/09,5037.200195
02/11/09,5104.5
30/10/09,5044.600098
29/10/09,5137.700195
28/10/09,5080.399902
27/10/09,5201
26/10/09,5191.700195
23/10/09,5242.600098
22/10/09,5207.399902
21/10/09,5257.899902
20/10/09,5243.399902
19/10/09,5281.5
16/10/09,5190.200195
15/10/09,5223
14/10/09,5256.100098
13/10/09,5154.200195
12/10/09,5210.200195
09/10/09,5161.899902
08/10/09,5154.600098
07/10/09,5108.899902
06/10/09,5138
05/10/09,5024.299805
02/10/09,4988.700195
01/10/09,5047.799805
30/09/09,5133.899902
29/09/09,5159.700195
28/09/09,5165.700195
25/09/09,5082.200195
24/09/09,5079.299805
23/09/09,5139.399902
22/09/09,5142.600098
21/09/09,5134.399902
18/09/09,5172.899902
17/09/09,5164
16/09/09,5124.100098
15/09/09,5042.100098
14/09/09,5018.899902
11/09/09,5011.5
10/09/09,4987.700195
09/09/09,5004.299805
08/09/09,4947.299805
07/09/09,4933.200195
04/09/09,4851.700195
03/09/09,4796.799805
02/09/09,4817.600098
01/09/09,4819.700195
31/08/09,4908.899902
28/08/09,4908.899902
27/08/09,4869.399902
26/08/09,4890.600098
25/08/09,4916.799805
24/08/09,4896.200195
21/08/09,4850.899902
20/08/09,4756.600098
19/08/09,4689.700195
18/08/09,4685.799805
17/08/09,4645
14/08/09,4714
13/08/09,4755.5
12/08/09,4716.799805
11/08/09,4671.299805
10/08/09,4722.200195
07/08/09,4731.600098
06/08/09,4690.5
05/08/09,4647.100098
04/08/09,4671.399902
03/08/09,4682.5
31/07/09,4608.399902
30/07/09,4631.600098
29/07/09,4547.5
28/07/09,4528.799805
27/07/09,4586.100098
24/07/09,4576.600098
23/07/09,4559.799805
22/07/09,4493.700195
21/07/09,4481.200195
20/07/09,4443.600098
17/07/09,4388.799805
16/07/09,4361.799805
15/07/09,4346.5
14/07/09,4237.700195
13/07/09,4202.100098
10/07/09,4127.200195
09/07/09,4158.700195
08/07/09,4140.200195
07/07/09,4187
06/07/09,4194.899902
03/07/09,4236.299805
02/07/09,4234.299805
01/07/09,4340.700195
30/06/09,4249.200195
29/06/09,4294
26/06/09,4241
25/06/09,4252.600098
24/06/09,4280
23/06/09,4230
22/06/09,4234.100098
19/06/09,4345.899902
18/06/09,4280.899902
17/06/09,4278.5
16/06/09,4328.600098
15/06/09,4326
12/06/09,4442
11/06/09,4461.899902
10/06/09,4436.799805
09/06/09,4404.799805
08/06/09,4405.200195
05/06/09,4438.600098
04/06/09,4386.899902
03/06/09,4383.399902
02/06/09,4477
01/06/09,4506.200195
29/05/09,4417.899902
28/05/09,4387.5
27/05/09,4416.200195
26/05/09,4411.700195
25/05/09,4365.299805
22/05/09,4365.299805
21/05/09,4345.5
20/05/09,4468.399902
19/05/09,4482.299805
18/05/09,4446.5
15/05/09,4348.100098
14/05/09,4362.600098
13/05/09,4331.399902
12/05/09,4425.5
11/05/09,4435.5
08/05/09,4462.100098
07/05/09,4398.700195
06/05/09,4396.5
05/05/09,4336.899902
04/05/09,4243.200195
01/05/09,4243.200195
30/04/09,4243.700195
29/04/09,4189.600098
28/04/09,4096.399902
27/04/09,4167
24/04/09,4156
23/04/09,4018.199951
22/04/09,4030.699951
21/04/09,3987.5
20/04/09,3990.899902
17/04/09,4092.800049
16/04/09,4053
15/04/09,3968.399902
14/04/09,3989
13/04/09,3983.699951
10/04/09,3983.699951
09/04/09,3983.699951
08/04/09,3925.5
07/04/09,3930.5
06/04/09,3993.5
03/04/09,4029.699951
02/04/09,4125
01/04/09,3955.600098
31/03/09,3926.100098
30/03/09,3762.899902
27/03/09,3898.899902
26/03/09,3925.199951
25/03/09,3900.300049
24/03/09,3911.5
23/03/09,3952.800049
20/03/09,3842.899902
19/03/09,3816.899902
18/03/09,3805
17/03/09,3857.100098
16/03/09,3864
13/03/09,3753.699951
12/03/09,3712.100098
11/03/09,3693.800049
10/03/09,3715.199951
09/03/09,3542.399902
06/03/09,3530.699951
05/03/09,3529.899902
04/03/09,3645.899902
03/03/09,3512.100098
02/03/09,3625.800049
27/02/09,3830.100098
26/02/09,3915.600098
25/02/09,3849
24/02/09,3816.399902
23/02/09,3850.699951
20/02/09,3889.100098
19/02/09,4018.399902
18/02/09,4006.800049
17/02/09,4034.100098
16/02/09,4134.799805
13/02/09,4189.600098
12/02/09,4202.200195
11/02/09,4234.299805
10/02/09,4213.100098
09/02/09,4307.600098
06/02/09,4291.899902
05/02/09,4228.899902
04/02/09,4228.600098
03/02/09,4164.5
02/02/09,4077.800049
30/01/09,4149.600098
29/01/09,4190.100098
28/01/09,4295.200195
27/01/09,4194.399902
26/01/09,4209
23/01/09,4052.5
22/01/09,4052.199951
21/01/09,4059.899902
20/01/09,4091.399902
19/01/09,4108.5
16/01/09,4147.100098
15/01/09,4121.100098
14/01/09,4180.600098
13/01/09,4399.200195
12/01/09,4426.200195
09/01/09,4448.5
08/01/09,4505.399902
07/01/09,4507.5
06/01/09,4638.899902
05/01/09,4579.600098
02/01/09,4561.799805
01/01/09,4434.200195
31/12/08,4434.200195
30/12/08,4392.700195
29/12/08,4319.399902
26/12/08,4216.600098
25/12/08,4216.600098
24/12/08,4216.600098
23/12/08,4256
22/12/08,4249.200195
19/12/08,4286.899902
18/12/08,4330.700195
17/12/08,4324.200195
16/12/08,4309.100098
15/12/08,4277.600098
12/12/08,4280.399902
11/12/08,4388.700195
10/12/08,4367.299805
09/12/08,4381.299805
08/12/08,4300.100098
05/12/08,4049.399902
04/12/08,4163.600098
03/12/08,4170
02/12/08,4122.899902
01/12/08,4065.5
28/11/08,4288
27/11/08,4226.100098
26/11/08,4152.700195
25/11/08,4171.299805
24/11/08,4153
21/11/08,3781
20/11/08,3875
19/11/08,4005.699951
18/11/08,4208.600098
17/11/08,4132.200195
14/11/08,4233
13/11/08,4169.200195
12/11/08,4182
11/11/08,4246.700195
10/11/08,4403.899902
07/11/08,4365
06/11/08,4272.399902
05/11/08,4530.700195
04/11/08,4639.5
03/11/08,4443.299805
31/10/08,4377.299805
30/10/08,4291.700195
29/10/08,4242.5
28/10/08,3926.399902
27/10/08,3852.600098
24/10/08,3883.399902
23/10/08,4087.800049
22/10/08,4040.899902
21/10/08,4229.700195
20/10/08,4282.700195
17/10/08,4063
16/10/08,3861.399902
15/10/08,4079.600098
14/10/08,4394.200195
13/10/08,4256.899902
10/10/08,3932.100098
09/10/08,4313.799805
08/10/08,4366.700195
07/10/08,4605.200195
06/10/08,4589.200195
03/10/08,4980.299805
02/10/08,4870.299805
01/10/08,4959.600098
30/09/08,4902.5
29/09/08,4818.799805
26/09/08,5088.5
25/09/08,5197
24/09/08,5095.600098
23/09/08,5136.100098
22/09/08,5236.299805
19/09/08,5311.299805
18/09/08,4880
17/09/08,4912.399902
16/09/08,5025.600098
15/09/08,5204.200195
12/09/08,5416.700195
11/09/08,5318.399902
10/09/08,5366.200195
09/09/08,5415.600098
08/09/08,5446.299805
05/09/08,5240.700195
04/09/08,5362.100098
03/09/08,5499.700195
02/09/08,5620.700195
01/09/08,5602.799805
29/08/08,5636.600098
28/08/08,5601.200195
27/08/08,5528.200195
26/08/08,5470.700195
25/08/08,5505.600098
22/08/08,5505.600098
21/08/08,5370.200195
20/08/08,5371.799805
19/08/08,5320.399902
18/08/08,5450.200195
15/08/08,5454.799805
14/08/08,5497.5
13/08/08,5448.600098
12/08/08,5534.5
11/08/08,5541.799805
08/08/08,5489.200195
07/08/08,5477.5
06/08/08,5486.100098
05/08/08,5454.5
04/08/08,5320.200195
01/08/08,5354.700195
31/07/08,5411.899902
30/07/08,5420.700195
29/07/08,5319.200195
28/07/08,5312.600098
25/07/08,5352.600098
24/07/08,5362.299805
23/07/08,5449.899902
22/07/08,5364.200195
21/07/08,5404.299805
18/07/08,5376.399902
17/07/08,5286.299805
16/07/08,5150.600098
15/07/08,5171.899902
14/07/08,5300.399902
11/07/08,5261.600098
10/07/08,5406.799805
09/07/08,5529.600098
08/07/08,5440.5
07/07/08,5512.700195
04/07/08,5412.799805
03/07/08,5476.600098
02/07/08,5426.299805
01/07/08,5479.899902
30/06/08,5625.899902
27/06/08,5530
26/06/08,5518.200195
25/06/08,5666.100098
24/06/08,5634.700195
23/06/08,5667.200195
20/06/08,5620.799805
19/06/08,5708.399902
18/06/08,5756.899902
17/06/08,5861.899902
16/06/08,5794.600098
13/06/08,5802.799805
12/06/08,5790.5
11/06/08,5723.299805
10/06/08,5827.299805
09/06/08,5877.600098
06/06/08,5906.799805
05/06/08,5995.299805
04/06/08,5970.100098
03/06/08,6057.700195
02/06/08,6007.600098
30/05/08,6053.5
29/05/08,6068.100098
28/05/08,6069.600098
27/05/08,6058.5
26/05/08,6087.299805
23/05/08,6087.299805
22/05/08,6181.600098
21/05/08,6198.100098
20/05/08,6191.600098
19/05/08,6376.5
16/05/08,6304.299805
15/05/08,6251.799805
14/05/08,6216
13/05/08,6211.899902
12/05/08,6220.700195
09/05/08,6204.700195
08/05/08,6270.799805
07/05/08,6261
06/05/08,6215.299805
05/05/08,6215.5
02/05/08,6215.5
01/05/08,6087.299805
30/04/08,6087.299805
29/04/08,6089.399902
28/04/08,6090.399902
25/04/08,6091.399902
24/04/08,6050.700195
23/04/08,6083.600098
22/04/08,6034.700195
21/04/08,6053
18/04/08,6056.600098
17/04/08,5980.399902
16/04/08,6046.200195
15/04/08,5906.899902
14/04/08,5831.600098
11/04/08,5895.5
10/04/08,5965.100098
09/04/08,5983.899902
08/04/08,5990.200195
07/04/08,6014.799805
04/04/08,5947.100098
03/04/08,5891.299805
02/04/08,5915.899902
01/04/08,5852.600098
31/03/08,5702.100098
28/03/08,5692.899902
27/03/08,5717.5
26/03/08,5660.399902
25/03/08,5689.100098
24/03/08,5495.200195
21/03/08,5495.200195
20/03/08,5495.200195
19/03/08,5545.600098
18/03/08,5605.799805
17/03/08,5414.399902
14/03/08,5631.700195
13/03/08,5692.399902
12/03/08,5776.399902
11/03/08,5690.399902
10/03/08,5629.100098
07/03/08,5699.899902
06/03/08,5766.399902
05/03/08,5853.5
04/03/08,5767.700195
03/03/08,5818.600098
29/02/08,5884.299805
28/02/08,5965.700195
27/02/08,6076.5
26/02/08,6087.399902
25/02/08,5999.5
22/02/08,5888.5
21/02/08,5932.200195
20/02/08,5893.600098
19/02/08,5966.899902
18/02/08,5946.600098
15/02/08,5787.600098
14/02/08,5879.299805
13/02/08,5880.100098
12/02/08,5910
11/02/08,5707.700195
08/02/08,5784
07/02/08,5724.100098
06/02/08,5875.399902
05/02/08,5868
04/02/08,6026.200195
01/02/08,6029.200195
31/01/08,5879.799805
30/01/08,5837.299805
29/01/08,5885.200195
28/01/08,5788.899902
25/01/08,5869
24/01/08,5875.799805
23/01/08,5609.399902
22/01/08,5740.100098
21/01/08,5578.200195
18/01/08,5901.700195
17/01/08,5902.399902
16/01/08,5942.899902
15/01/08,6025.600098
14/01/08,6215.700195
11/01/08,6202
10/01/08,6222.700195
09/01/08,6272.700195
08/01/08,6356.5
07/01/08,6335.700195
04/01/08,6348.5
03/01/08,6479.399902
02/01/08,6416.700195
01/01/08,6456.899902
31/12/07,6456.899902
28/12/07,6476.899902
27/12/07,6497.799805
26/12/07,6479.299805
25/12/07,6479.299805
24/12/07,6479.299805
21/12/07,6434.100098
20/12/07,6345.600098
19/12/07,6284.5
18/12/07,6279.299805
17/12/07,6277.799805
14/12/07,6397
13/12/07,6364.200195
12/12/07,6559.799805
11/12/07,6536.899902
10/12/07,6565.399902
07/12/07,6554.899902
06/12/07,6485.600098
05/12/07,6493.799805
04/12/07,6315.200195
03/12/07,6386.600098
30/11/07,6432.5
29/11/07,6349.100098
28/11/07,6306.200195
27/11/07,6140.700195
26/11/07,6180.5
23/11/07,6262.100098
22/11/07,6155.299805
21/11/07,6070.899902
20/11/07,6226.5
19/11/07,6120.799805
16/11/07,6291.200195
15/11/07,6359.600098
14/11/07,6432.100098
13/11/07,6362.399902
12/11/07,6337.899902
09/11/07,6304.899902
08/11/07,6381.899902
07/11/07,6385.100098
06/11/07,6474.899902
05/11/07,6461.399902
02/11/07,6530.600098
01/11/07,6586.100098
31/10/07,6721.600098
30/10/07,6659
29/10/07,6706
26/10/07,6661.299805
25/10/07,6576.299805
24/10/07,6482
23/10/07,6514
22/10/07,6459.299805
19/10/07,6527.899902
18/10/07,6609.399902
17/10/07,6677.700195
16/10/07,6614.299805
15/10/07,6644.5
12/10/07,6730.700195
11/10/07,6724.5
10/10/07,6633
09/10/07,6615.399902
08/10/07,6540.899902
05/10/07,6595.799805
04/10/07,6547.899902
03/10/07,6535.200195
02/10/07,6500.399902
01/10/07,6506.299805
28/09/07,6466.799805
27/09/07,6486.399902
26/09/07,6433
25/09/07,6396.899902
24/09/07,6465.899902
21/09/07,6456.700195
20/09/07,6429
